ville,prix_appartement,min_appartement,max_appartement,prix_maison,min_maison,max_maison,loyer_appartement,loyer_min_appartement,loyer_max_appartement,loyer_maison,loyer_min_maison,loyer_max_maison,city
Westbecourt,2339.0,1538.0,3583.0,1588.0,712.0,2694.0,11.6,7.1,13.3,10.8,7.6,15.6,ALQUINES (62850)
Westbecourt,4720.0,1888.0,6982.0,3493.0,1520.0,6986.0,12.2,7.8,17.4,11.5,7.4,16.2,AMBLETEUSE (62164)
Westbecourt,1991.0,1136.0,3289.0,1330.0,535.0,1968.0,11.4,9.7,13.1,,,,AMBRICOURT (62310)
Westbecourt,1814.0,1420.0,2565.0,1783.0,713.0,3565.0,11.4,8.2,15.9,9.6,7.6,12.6,AMBRINES (62127)
Westbecourt,1313.0,832.0,2625.0,1239.0,555.0,2363.0,11.2,8.4,12.9,10.8,8.3,15.0,AMES (62190)
Westbecourt,1314.0,832.0,2629.0,1494.0,598.0,2988.0,10.9,6.0,14.5,10.2,7.9,15.6,AMETTES (62260)
Westbecourt,1986.0,1448.0,3044.0,1466.0,586.0,2369.0,10.9,6.7,13.4,10.6,7.4,14.4,AMPLIER (62760)
Westbecourt,2009.0,1156.0,2937.0,1935.0,910.0,3477.0,11.7,7.1,13.5,12.0,8.5,15.2,ANDRES (62340)
Westbecourt,2028.0,1417.0,2959.0,1763.0,866.0,3087.0,11.8,8.2,17.0,10.5,7.7,12.8,ANGRES (62143)
Westbecourt,1779.0,1195.0,2759.0,1755.0,702.0,2745.0,12.3,9.4,17.8,12.2,7.7,16.7,ANNAY (62880)
Westbecourt,1604.0,1079.0,2805.0,1723.0,820.0,2732.0,12.1,6.6,16.0,10.8,7.6,14.0,ANNEQUIN (62149)
Westbecourt,1606.0,1093.0,2881.0,1686.0,686.0,2887.0,11.8,7.3,19.2,11.2,8.5,16.3,ANNEZIN (62232)
Westbecourt,1317.0,846.0,2633.0,1338.0,535.0,2523.0,11.2,7.2,17.7,9.9,6.2,12.0,ANVIN (62134)
Westbecourt,3605.0,2375.0,5082.0,2577.0,1257.0,3939.0,14.9,10.4,22.4,13.0,11.0,15.8,ANZIN ST AUBIN (62223)
Westbecourt,2004.0,1165.0,2952.0,2056.0,880.0,3686.0,11.8,7.3,13.8,11.7,8.0,15.0,ARDRES (62610)
Bois En Ardres,2004.0,1165.0,2952.0,2056.0,880.0,3686.0,11.8,7.3,13.8,11.7,8.0,15.0,BOIS EN ARDRES (62610)
Pont d'Ardres,2004.0,1165.0,2952.0,2056.0,880.0,3686.0,11.8,7.3,13.8,11.7,8.0,15.0,PONT D ARDRES (62610)
Pont d'Ardres,2587.0,1353.0,3927.0,2114.0,846.0,3202.0,11.0,7.5,15.6,11.1,8.4,13.8,ARLEUX EN GOHELLE (62580)
Pont d'Ardres,2122.0,1289.0,3465.0,1769.0,763.0,2877.0,11.6,7.3,19.4,10.4,6.6,15.2,ARQUES (62510)
Pont d'Ardres,2729.0,1894.0,4278.0,2255.0,1161.0,3841.0,13.1,8.0,22.4,12.6,9.5,16.5,ARRAS (62000)
Pont d'Ardres,2774.0,1377.0,4276.0,2055.0,1017.0,3196.0,11.6,7.9,16.5,11.8,9.0,13.5,ATHIES (62223)
Pont d'Ardres,2011.0,1146.0,2960.0,2088.0,891.0,4177.0,11.9,8.2,16.4,11.6,8.7,14.8,LES ATTAQUES (62730)
Pont d'Ardres,3059.0,1224.0,5488.0,2216.0,886.0,3490.0,12.5,8.1,17.8,11.2,7.0,14.3,ATTIN (62170)
Pont d'Ardres,3011.0,1929.0,4218.0,1813.0,725.0,3159.0,12.2,8.1,19.1,10.9,8.3,13.7,AUBIGNY EN ARTOIS (62690)
Pont d'Ardres,2982.0,1193.0,5285.0,1421.0,568.0,2411.0,11.1,7.6,15.8,9.7,6.1,12.9,AUBIN ST VAAST (62140)
Pont d'Ardres,2353.0,1060.0,3703.0,1356.0,703.0,2206.0,11.9,8.1,21.4,12.2,10.4,17.2,AUBROMETZ (62390)
Pont d'Ardres,1126.0,836.0,1583.0,1251.0,500.0,2245.0,11.4,7.6,17.7,10.7,7.0,13.8,AUCHEL (62260)
Pont d'Ardres,1313.0,819.0,2625.0,1445.0,669.0,2533.0,11.4,7.0,15.8,10.3,8.4,15.1,AUCHY AU BOIS (62190)
Pont d'Ardres,1367.0,902.0,2734.0,1128.0,451.0,2068.0,11.8,7.2,18.4,11.6,7.3,14.2,AUCHY LES HESDIN (62770)
Pont d'Ardres,2097.0,1241.0,4145.0,1896.0,758.0,2793.0,10.8,7.4,15.0,10.8,6.6,13.9,AUCHY LES MINES (62138)
Pont d'Ardres,4771.0,2908.0,7277.0,2769.0,1542.0,4754.0,13.2,8.3,19.1,13.4,11.4,17.2,AUDEMBERT (62250)
Pont d'Ardres,1753.0,1128.0,3505.0,1318.0,607.0,2636.0,11.2,8.2,15.5,10.8,8.2,16.5,AUDINCTHUN (62560)
Pont d'Ardres,5589.0,2486.0,8720.0,3468.0,1685.0,6835.0,11.8,7.1,13.6,11.2,7.5,14.2,AUDINGHEN (62179)
Pont d'Ardres,2346.0,1517.0,3567.0,1806.0,781.0,3315.0,11.6,7.2,13.4,11.2,7.9,16.4,AUDREHEM (62890)
Pont d'Ardres,5592.0,2352.0,8683.0,4199.0,1679.0,7882.0,12.6,7.9,20.3,12.6,9.6,16.8,AUDRESSELLES (62164)
Pont d'Ardres,2123.0,1134.0,2940.0,1933.0,773.0,3160.0,11.4,6.7,13.1,11.1,7.6,14.0,AUDRUICQ (62370)
Pont d'Ardres,1321.0,864.0,2642.0,1342.0,537.0,2641.0,12.3,10.4,14.1,10.6,9.0,14.7,AUMERVAL (62550)
Pont d'Ardres,2825.0,1461.0,3735.0,1898.0,810.0,2877.0,13.3,8.3,19.2,13.1,10.7,16.8,AUTINGUES (62610)
Pont d'Ardres,2049.0,1602.0,2871.0,1104.0,441.0,2207.0,11.8,7.7,21.1,9.0,5.8,11.1,AUXI LE CHATEAU (62390)
Pont d'Ardres,2836.0,1765.0,4144.0,1581.0,633.0,2493.0,10.8,7.6,13.2,,,,AVERDOINGT (62127)
Pont d'Ardres,2945.0,1178.0,5254.0,1340.0,594.0,2395.0,12.4,8.0,20.5,11.2,8.0,14.9,AVESNES (62650)
Pont d'Ardres,2356.0,1693.0,4371.0,1530.0,612.0,2641.0,10.6,6.5,14.8,9.5,6.7,11.2,AVESNES LE COMTE (62810)
Pont d'Ardres,2048.0,819.0,3510.0,1419.0,739.0,2338.0,12.0,8.1,17.0,11.2,8.1,16.0,AVESNES LES BAPAUME (62450)
Pont d'Ardres,1494.0,1110.0,2571.0,1482.0,672.0,2449.0,11.9,8.2,18.5,11.0,7.2,13.4,AVION (62210)
Pont d'Ardres,5641.0,2726.0,8362.0,1329.0,723.0,2368.0,12.4,8.0,20.5,11.2,8.0,14.9,AVONDANCE (62310)
Pont d'Ardres,1786.0,1157.0,3572.0,1676.0,799.0,2794.0,10.4,6.3,13.1,10.1,6.6,15.0,AVROULT (62560)
Pont d'Ardres,2417.0,1705.0,4545.0,1672.0,791.0,3343.0,11.1,6.9,13.5,10.4,6.6,14.5,AYETTE (62116)
Pont d'Ardres,1331.0,842.0,2662.0,1279.0,512.0,2447.0,10.5,6.4,13.2,9.6,6.4,14.5,AZINCOURT (62310)
Pont d'Ardres,1490.0,1208.0,2090.0,1588.0,661.0,2993.0,11.6,8.1,16.8,10.1,7.1,14.0,BAILLEUL AUX CORNAILLES (62127)
Pont d'Ardres,1792.0,1236.0,2951.0,1515.0,606.0,3031.0,11.8,8.1,18.3,10.6,8.5,14.8,BAILLEUL LES PERNES (62550)
Pont d'Ardres,2401.0,1710.0,4502.0,1713.0,817.0,2619.0,11.5,9.8,18.5,9.4,7.0,14.3,BAILLEULMONT (62123)
Pont d'Ardres,2704.0,1361.0,4178.0,2118.0,1069.0,3412.0,11.5,7.5,13.7,11.1,8.2,12.7,BAILLEUL SIR BERTHOULT (62580)
Pont d'Ardres,2454.0,1862.0,3827.0,1917.0,767.0,3781.0,12.3,8.8,18.1,11.6,8.7,14.2,BAILLEULVAL (62123)
Pont d'Ardres,5050.0,2253.0,8317.0,2457.0,1084.0,4267.0,11.5,7.5,13.7,11.3,8.5,13.9,BAINCTHUN (62360)
Pont d'Ardres,2640.0,1598.0,5145.0,1928.0,1032.0,3083.0,12.3,10.4,14.1,10.6,9.0,14.8,BAINGHEN (62850)
Pont d'Ardres,1563.0,1283.0,2777.0,1648.0,659.0,2553.0,12.0,8.4,18.6,10.9,8.7,15.2,BAJUS (62150)
Pont d'Ardres,2012.0,1154.0,2941.0,1930.0,863.0,2964.0,11.6,7.0,13.3,13.1,10.0,16.8,BALINGHEM (62610)
Pont d'Ardres,2048.0,819.0,3502.0,1590.0,711.0,2634.0,12.4,8.0,20.5,11.2,8.0,14.9,BANCOURT (62450)
Pont d'Ardres,1785.0,1050.0,3570.0,1343.0,665.0,2642.0,11.7,7.7,18.2,8.9,6.2,11.3,BAPAUME (62450)
Pont d'Ardres,1795.0,1401.0,2334.0,1553.0,750.0,2992.0,10.4,7.6,17.2,10.2,6.8,12.3,BARALLE (62860)
Pont d'Ardres,1697.0,1274.0,2388.0,1409.0,613.0,2633.0,10.9,7.8,14.5,9.9,6.5,15.2,BARASTRE (62124)
Pont d'Ardres,1708.0,1276.0,3017.0,1527.0,664.0,2719.0,11.0,7.6,15.5,9.6,7.3,11.8,BARLIN (62620)
Pont d'Ardres,2379.0,1703.0,4440.0,1552.0,635.0,2533.0,10.6,6.4,13.6,9.5,6.1,12.1,BARLY (62810)
Pont d'Ardres,1969.0,788.0,3348.0,1899.0,876.0,3304.0,12.1,8.2,17.2,11.7,8.8,13.6,BASSEUX (62123)
Pont d'Ardres,2399.0,1711.0,4496.0,1551.0,620.0,2618.0,11.5,8.5,16.5,9.3,7.6,12.2,BAVINCOURT (62158)
Blangermont,1427.0,1052.0,2653.0,1247.0,542.0,2261.0,11.4,8.0,18.9,10.4,8.3,14.7,BLANGERMONT (62270)
Blangermont,1326.0,841.0,2651.0,1213.0,485.0,2425.0,10.8,6.1,15.2,10.3,6.7,13.8,BLANGY SUR TERNOISE (62770)
Blangermont,1869.0,1202.0,3717.0,1666.0,714.0,2670.0,11.0,6.2,12.6,10.3,7.2,14.8,BLENDECQUES (62575)
Blangermont,2487.0,1717.0,4569.0,1521.0,621.0,2249.0,12.5,10.6,20.1,9.8,7.2,14.8,BLEQUIN (62380)
Blangermont,1354.0,711.0,2708.0,1614.0,809.0,2689.0,11.1,6.3,15.5,10.5,8.3,15.5,BLESSY (62120)
Blangermont,1966.0,1135.0,3249.0,1515.0,627.0,2674.0,11.5,7.4,18.4,11.2,8.0,16.5,BLINGEL (62770)
Blangermont,2351.0,1045.0,3706.0,1311.0,524.0,2264.0,12.4,8.0,20.5,11.2,8.0,14.9,BOFFLES (62390)
Blangermont,2049.0,819.0,3512.0,2049.0,1111.0,3232.0,11.6,7.7,20.9,11.4,7.8,13.2,BOIRY BECQUERELLE (62128)
Blangermont,2320.0,1702.0,4150.0,1663.0,689.0,2735.0,12.3,8.8,20.2,11.0,8.6,14.8,BOIRY NOTRE DAME (62156)
Blangermont,2417.0,1705.0,4545.0,1714.0,848.0,2897.0,11.8,8.2,17.4,9.8,6.4,13.0,BOIRY ST MARTIN (62175)
Blangermont,2347.0,1670.0,3533.0,1757.0,743.0,2987.0,12.3,9.6,17.6,11.5,8.2,14.2,BOIRY STE RICTRUDE (62175)
Blangermont,1635.0,1290.0,2274.0,1937.0,775.0,3168.0,12.9,8.7,20.8,11.5,8.5,14.5,BOIS BERNARD (62320)
Blangermont,2309.0,1463.0,3684.0,1746.0,855.0,2841.0,11.3,6.4,13.0,10.7,6.6,13.9,BOISDINGHEM (62500)
Blangermont,5966.0,2835.0,8803.0,2279.0,947.0,3582.0,11.5,7.5,13.7,11.5,8.5,15.9,BOISJEAN (62170)
Blangermont,2417.0,1705.0,4545.0,1905.0,764.0,2504.0,10.8,7.8,14.9,10.2,8.3,13.5,BOISLEUX AU MONT (62175)
Blangermont,2417.0,1705.0,4545.0,1937.0,848.0,2567.0,11.2,6.2,14.6,10.2,8.4,13.1,BOISLEUX ST MARC (62175)
Blangermont,1357.0,733.0,2715.0,1497.0,599.0,2994.0,10.9,6.8,13.4,10.8,7.8,15.5,BOMY (62960)
Blangermont,1993.0,1587.0,2811.0,1164.0,495.0,1974.0,10.8,7.9,14.1,9.5,7.2,14.9,BONNIERES (62270)
Blangermont,2039.0,1493.0,3517.0,1319.0,537.0,2560.0,12.4,8.0,20.5,11.2,8.0,14.9,CANTELEUX (62270)
Blangermont,2280.0,1405.0,3569.0,1815.0,847.0,3414.0,11.4,7.1,13.2,10.6,8.4,15.4,BONNINGUES LES ARDRES (62890)
Blangermont,3032.0,1643.0,3892.0,2432.0,1516.0,3865.0,11.7,7.6,13.9,11.6,8.3,14.2,BONNINGUES LES CALAIS (62340)
Blangermont,4365.0,2191.0,7062.0,1494.0,625.0,2740.0,12.4,8.0,20.5,11.2,8.0,14.9,BOUBERS LES HESMOND (62990)
Blangermont,1778.0,1408.0,2486.0,1158.0,463.0,2245.0,11.3,6.4,15.1,10.5,6.8,14.1,BOUBERS SUR CANCHE (62270)
Blangermont,1910.0,1349.0,2937.0,1913.0,837.0,3352.0,13.5,8.3,23.9,12.3,9.3,17.0,BOULOGNE SUR MER (62200)
Blangermont,2202.0,1227.0,3245.0,1719.0,795.0,3390.0,11.7,7.2,13.4,12.3,7.6,15.4,BOUQUEHAULT (62340)
Blangermont,1317.0,814.0,2633.0,1243.0,497.0,2426.0,10.7,6.1,14.9,9.9,7.6,14.8,BOURECQ (62190)
Blangermont,1781.0,1401.0,2514.0,1333.0,533.0,2296.0,10.8,6.2,15.6,9.7,6.4,13.1,BOURET SUR CANCHE (62270)
Blangermont,1719.0,1126.0,2423.0,1403.0,649.0,2806.0,10.6,6.1,12.9,10.4,7.2,12.6,BOURLON (62860)
Blangermont,5050.0,2253.0,8315.0,2114.0,1024.0,4000.0,10.8,9.1,15.0,11.5,7.0,14.7,BOURNONVILLE (62240)
Blangermont,1560.0,1281.0,2764.0,1618.0,729.0,2851.0,10.9,6.8,13.4,10.7,7.5,14.4,BOURS (62550)
Blangermont,2712.0,1614.0,5325.0,2074.0,926.0,3649.0,11.1,8.2,14.0,11.9,8.3,13.9,BOURSIN (62132)
Blangermont,3515.0,1919.0,5351.0,1516.0,628.0,2584.0,10.9,6.8,13.4,11.3,7.4,15.0,BOURTHES (62650)
Blangermont,2975.0,1763.0,4352.0,1886.0,849.0,2909.0,11.0,7.7,16.5,11.6,7.1,15.2,BOUVELINGHEM (62380)
Blangermont,1950.0,1362.0,3125.0,1931.0,904.0,3676.0,11.9,8.2,21.2,10.8,8.7,14.6,BOUVIGNY BOYEFFLES (62172)
Blangermont,2201.0,1442.0,3660.0,1404.0,645.0,2687.0,11.3,7.9,18.7,10.1,8.1,13.5,BOYAVAL (62134)
Blangermont,2048.0,819.0,3511.0,2058.0,823.0,2765.0,12.0,8.9,20.1,11.2,8.6,14.8,BOYELLES (62128)
Blangermont,2207.0,1601.0,3537.0,1850.0,818.0,2975.0,11.1,7.7,16.3,10.2,7.4,12.2,BREBIERES (62117)
Blangermont,2009.0,1149.0,2935.0,2062.0,828.0,3629.0,11.4,7.8,15.7,11.9,9.0,15.2,BREMES (62610)
Blangermont,2890.0,1650.0,4400.0,1631.0,652.0,2580.0,12.2,8.7,16.4,11.8,9.4,16.2,BREVILLERS (62140)
Blangermont,3059.0,1224.0,5488.0,2622.0,1269.0,4263.0,11.0,6.3,13.5,11.3,8.0,16.5,BREXENT ENOCQ (62170)
Blangermont,3033.0,1213.0,5414.0,1584.0,633.0,2632.0,11.0,6.4,15.5,10.7,7.5,15.5,BRIMEUX (62170)
Blangermont,1558.0,911.0,2968.0,1396.0,585.0,2491.0,11.4,7.9,17.2,10.8,7.8,13.3,BRUAY LA BUISSIERE (62700)
Labuissiere,1558.0,911.0,2968.0,1396.0,585.0,2491.0,11.4,7.9,17.2,10.8,7.8,13.3,LABUISSIERE (62700)
Labuissiere,2586.0,1519.0,5171.0,2031.0,812.0,3482.0,11.3,6.4,13.0,11.2,8.5,15.5,BRUNEMBERT (62240)
Labuissiere,1572.0,1298.0,2764.0,1289.0,551.0,2181.0,11.2,7.9,18.9,9.8,8.0,12.5,BRIAS (62130)
Labuissiere,2417.0,1705.0,4545.0,1481.0,592.0,2904.0,11.1,7.2,15.6,10.6,6.8,14.8,BUCQUOY (62116)
Labuissiere,4523.0,1809.0,7173.0,1387.0,555.0,2319.0,12.4,8.0,20.5,11.2,8.0,14.9,BUIRE AU BOIS (62390)
Labuissiere,3035.0,1214.0,5401.0,1705.0,682.0,3192.0,11.1,7.9,15.9,11.2,8.0,18.4,BUIRE LE SEC (62870)
Labuissiere,1791.0,1404.0,2333.0,1700.0,680.0,2674.0,11.0,6.9,13.4,10.8,6.8,15.1,BUISSY (62860)
Labuissiere,2299.0,1681.0,4129.0,1642.0,657.0,3283.0,10.4,6.4,13.3,10.7,6.8,14.8,BULLECOURT (62128)
Labuissiere,1873.0,1296.0,3066.0,1526.0,758.0,2414.0,10.6,7.3,15.2,11.3,7.6,13.9,BULLY LES MINES (62160)
Labuissiere,1754.0,1371.0,2508.0,1284.0,664.0,2408.0,9.6,6.7,11.8,,,,BUNEVILLE (62130)
Labuissiere,1304.0,968.0,1976.0,1333.0,533.0,2667.0,10.7,5.9,14.1,10.1,7.8,15.1,BURBURE (62151)
Labuissiere,1810.0,1231.0,2607.0,1423.0,606.0,2758.0,10.6,6.6,14.2,10.2,7.0,12.1,BUS (62124)
Labuissiere,1299.0,963.0,2036.0,1642.0,657.0,2970.0,11.8,8.1,15.8,9.4,7.2,12.3,BUSNES (62350)
Labuissiere,5349.0,2314.0,8306.0,1722.0,889.0,3090.0,11.4,6.9,13.1,10.9,7.2,13.2,CAFFIERS (62132)
Labuissiere,2161.0,1584.0,3712.0,1505.0,667.0,2339.0,10.7,6.7,13.1,10.7,6.8,15.7,CAGNICOURT (62182)
Labuissiere,2104.0,1133.0,3415.0,1755.0,812.0,2922.0,11.6,7.6,20.3,11.8,8.4,16.3,CALAIS (62100)
Labuissiere,1283.0,1007.0,1899.0,1405.0,562.0,2412.0,11.7,8.0,17.9,11.3,7.3,14.2,CALONNE RICOUART (62470)
Labuissiere,1927.0,1354.0,2826.0,1977.0,791.0,3445.0,10.2,5.9,13.4,11.2,8.6,15.2,CALONNE SUR LA LYS (62350)
Labuissiere,5970.0,2835.0,8809.0,2280.0,1012.0,3641.0,13.1,8.5,18.7,12.0,7.2,15.9,LA CALOTTERIE (62170)
Labuissiere,1567.0,1285.0,2785.0,1468.0,587.0,2789.0,11.0,6.2,15.1,10.4,8.0,15.8,CAMBLAIN CHATELAIN (62470)
Labuissiere,3050.0,2024.0,4286.0,2120.0,934.0,3532.0,11.6,7.5,20.9,12.5,9.7,15.8,CAMBLIGNEUL (62690)
Labuissiere,3072.0,2042.0,4316.0,2095.0,940.0,3507.0,11.9,8.0,21.4,13.3,10.7,18.0,CAMBLAIN L ABBE (62690)
Labuissiere,1586.0,1073.0,2757.0,1995.0,848.0,3505.0,10.8,6.0,14.4,10.9,7.7,14.0,CAMBRIN (62149)
Labuissiere,3590.0,1944.0,5468.0,3009.0,1204.0,4845.0,14.0,8.9,23.3,12.9,8.3,18.7,CAMIERS (62176)
Sainte Cecile,3590.0,1944.0,5468.0,3009.0,1204.0,4845.0,14.0,8.9,23.3,12.9,8.3,18.7,STE CECILE (62176)
Sainte Cecile,1831.0,1227.0,3655.0,1534.0,614.0,2239.0,11.3,6.6,13.0,10.3,7.9,14.0,CAMPAGNE LES BOULONNAIS (62650)
Sainte Cecile,2823.0,1459.0,3733.0,1803.0,789.0,2917.0,11.2,7.7,15.4,13.2,8.3,17.3,CAMPAGNE LES GUINES (62340)
Sainte Cecile,3034.0,1214.0,5399.0,1684.0,894.0,3236.0,11.3,8.3,13.0,11.8,8.0,16.4,CAMPAGNE LES HESDIN (62870)
Sainte Cecile,1829.0,1167.0,3658.0,2195.0,1104.0,3332.0,11.8,7.8,19.6,10.3,8.1,13.6,CAMPAGNE LES WARDRECQUES (62120)
Sainte Cecile,3042.0,1217.0,5438.0,2792.0,1393.0,4767.0,12.2,7.9,16.2,11.6,9.5,16.4,CAMPIGNEULLES LES GRANDES (62170)
Sainte Cecile,4163.0,1983.0,6965.0,2144.0,1093.0,3108.0,12.2,9.8,15.2,11.5,9.4,14.0,CAMPIGNEULLES LES PETITES (62170)
Sainte Cecile,2351.0,1034.0,3718.0,1462.0,585.0,2925.0,12.4,8.0,20.5,11.2,8.0,14.9,CANETTEMONT (62270)
Sainte Cecile,1329.0,832.0,2658.0,1173.0,537.0,2272.0,11.6,8.2,16.1,10.4,8.2,14.8,CANLERS (62310)
Sainte Cecile,3071.0,1985.0,4311.0,2040.0,846.0,3387.0,11.9,8.0,21.5,12.6,10.7,15.0,CAPELLE FERMONT (62690)
Sainte Cecile,2978.0,1191.0,5272.0,1427.0,750.0,2646.0,10.8,7.1,16.9,9.0,6.0,13.2,CAPELLE LES HESDIN (62140)
Sainte Cecile,3256.0,2219.0,4637.0,2233.0,1368.0,3774.0,12.2,7.9,22.0,12.3,9.8,16.2,CARENCY (62144)
Sainte Cecile,2294.0,1467.0,4589.0,2284.0,1173.0,4211.0,12.0,7.1,18.4,10.4,8.1,13.1,CARLY (62830)
Sainte Cecile,2111.0,1100.0,3399.0,1759.0,718.0,2898.0,12.3,9.4,17.8,11.4,7.5,15.6,CARVIN (62220)
Sainte Cecile,2401.0,1710.0,4500.0,1647.0,900.0,2662.0,12.1,8.8,13.9,10.9,7.8,14.7,LA CAUCHIE (62158)
Sainte Cecile,1459.0,1150.0,2503.0,1291.0,516.0,2397.0,10.9,6.0,14.4,10.2,7.7,15.5,CAUCHY A LA TOUR (62260)
Sainte Cecile,3026.0,2006.0,4255.0,1807.0,861.0,3111.0,11.1,7.8,18.4,10.3,8.0,13.6,CAUCOURT (62150)
Sainte Cecile,5837.0,2787.0,8599.0,1396.0,558.0,2564.0,10.5,7.8,12.1,11.4,8.8,15.5,CAUMONT (62140)
Sainte Cecile,2973.0,1189.0,5267.0,1452.0,745.0,2517.0,9.2,6.7,10.8,,,,CAVRON ST MARTIN (62140)
Sainte Cecile,1489.0,1207.0,2089.0,1520.0,669.0,2619.0,10.8,6.8,13.2,10.1,6.6,12.5,CHELERS (62127)
Sainte Cecile,2852.0,1633.0,4333.0,1516.0,606.0,2563.0,11.1,6.2,14.9,10.8,7.0,14.4,CHERIENNES (62140)
Sainte Cecile,2330.0,1687.0,4238.0,1969.0,923.0,3265.0,11.2,7.8,15.2,11.2,7.7,12.9,CHERISY (62128)
Sainte Cecile,1617.0,1166.0,2945.0,1505.0,602.0,2880.0,11.0,6.0,14.5,10.6,8.5,16.1,CHOCQUES (62920)
Sainte Cecile,2790.0,1864.0,4434.0,2103.0,945.0,4206.0,11.7,7.7,19.1,10.3,8.0,13.3,CLAIRMARAIS (62500)
Sainte Cecile,5954.0,2827.0,8783.0,1793.0,717.0,3195.0,11.9,8.1,21.4,12.0,10.2,13.8,CLENLEU (62650)
Sainte Cecile,2336.0,1494.0,3548.0,1747.0,753.0,2960.0,11.5,7.1,13.2,10.9,8.7,15.8,CLERQUES (62890)
Sainte Cecile,1803.0,1166.0,3605.0,1798.0,810.0,2543.0,11.4,6.5,13.1,12.4,7.9,16.0,CLETY (62380)
Sainte Cecile,2711.0,1615.0,5339.0,2235.0,918.0,3937.0,12.3,8.2,22.2,11.5,9.0,15.5,COLEMBERT (62142)
Sainte Cecile,5963.0,2834.0,8798.0,2191.0,1119.0,4098.0,12.0,8.0,15.0,12.0,10.2,16.3,COLLINE BEAUMONT (62180)
Sainte Cecile,1565.0,1281.0,2801.0,1482.0,633.0,2965.0,11.6,7.6,19.2,10.9,8.8,15.0,LA COMTE (62150)
Sainte Cecile,3033.0,1213.0,5413.0,2349.0,1084.0,3719.0,10.9,7.1,15.3,11.5,7.4,14.8,CONCHIL LE TEMPLE (62180)
Sainte Cecile,1622.0,1296.0,2501.0,1212.0,485.0,2274.0,11.5,9.7,18.5,9.3,6.6,13.4,CONCHY SUR CANCHE (62270)
Sainte Cecile,5915.0,2815.0,8742.0,3134.0,1462.0,5512.0,14.2,10.6,18.4,13.4,11.4,17.0,CONDETTE (62360)
Sainte Cecile,2994.0,1197.0,5316.0,1414.0,566.0,2326.0,10.8,7.9,14.1,9.2,7.1,14.6,CONTES (62990)
Sainte Cecile,5114.0,2270.0,8428.0,2529.0,1142.0,4174.0,11.8,7.7,14.1,11.5,8.8,15.4,CONTEVILLE LES BOULOGNE (62126)
Sainte Cecile,1329.0,885.0,2658.0,1559.0,874.0,2388.0,12.4,8.0,20.5,11.2,8.0,14.9,CONTEVILLE EN TERNOIS (62130)
Sainte Cecile,3069.0,1655.0,3945.0,2464.0,1151.0,4174.0,12.7,8.2,20.7,13.2,10.4,17.4,COQUELLES (62231)
Sainte Cecile,2042.0,1478.0,3121.0,1616.0,696.0,2518.0,12.5,9.8,17.8,10.9,8.2,15.6,CORBEHEM (62112)
Sainte Cecile,5983.0,2838.0,8829.0,2028.0,835.0,4055.0,11.9,8.1,21.4,11.8,9.8,13.7,CORMONT (62630)
Sainte Cecile,2166.0,1521.0,4055.0,1382.0,585.0,2764.0,12.4,8.0,20.5,11.2,8.0,14.9,COUIN (62760)
Sainte Cecile,2206.0,1562.0,4113.0,1502.0,601.0,2494.0,10.7,7.9,14.0,9.6,7.4,15.2,COULLEMONT (62158)
Sainte Cecile,1913.0,1349.0,2674.0,2013.0,974.0,3386.0,11.9,7.7,16.5,11.2,7.2,13.6,COULOGNE (62137)
Sainte Cecile,2323.0,1539.0,3555.0,1936.0,916.0,3645.0,10.8,6.3,14.6,10.4,7.5,14.5,COULOMBY (62380)
Sainte Cecile,1335.0,835.0,2670.0,1181.0,575.0,2105.0,10.9,7.1,17.0,10.0,7.0,15.2,COUPELLE NEUVE (62310)
Sainte Cecile,1750.0,1146.0,3499.0,1478.0,621.0,2610.0,11.1,6.5,13.6,10.2,7.5,12.8,COUPELLE VIEILLE (62310)
Sainte Cecile,2334.0,1688.0,4252.0,1648.0,818.0,2734.0,12.3,10.4,14.1,10.9,7.6,12.5,COURCELLES LE COMTE (62121)
Sainte Cecile,2095.0,1555.0,3030.0,1771.0,859.0,3016.0,11.0,8.3,18.3,11.2,7.8,13.5,COURCELLES LES LENS (62970)
Sainte Cecile,1762.0,1181.0,2718.0,1720.0,831.0,2589.0,12.1,9.2,17.6,12.0,7.9,16.3,COURRIERES (62710)
Sainte Cecile,2523.0,1505.0,5046.0,1934.0,961.0,3751.0,9.9,8.4,13.8,11.4,7.6,16.0,COURSET (62240)
Sainte Cecile,1730.0,1218.0,2998.0,2206.0,1043.0,3823.0,12.3,8.0,21.9,13.0,9.6,17.9,LA COUTURE (62136)
Sainte Cecile,2200.0,1550.0,4126.0,1557.0,623.0,2516.0,12.4,8.0,20.5,11.2,8.0,14.9,COUTURELLE (62158)
Sainte Cecile,1749.0,1120.0,3498.0,1431.0,572.0,2546.0,10.6,6.9,16.0,9.9,6.7,13.2,COYECQUES (62560)
Sainte Cecile,2583.0,1528.0,5167.0,2409.0,1186.0,3957.0,12.3,8.2,22.2,12.1,9.6,16.4,CREMAREST (62240)
Sainte Cecile,1323.0,846.0,2646.0,1312.0,557.0,2625.0,9.4,6.8,13.8,,,,CREPY (62310)
Sainte Cecile,2524.0,1010.0,4798.0,1243.0,570.0,2485.0,10.9,6.8,13.4,11.3,8.2,16.7,CREQUY (62310)
